id,customer_id,restaurant_id,driver_id,order_timestamp,items,item_count,subtotal,delivery_fee,tip,total,estimated_delivery_min,actual_delivery_min,status,cancellation_reason,rating
1164,5467,82,32,2024-01-18 11:31:51,"Acai Bowl, Salmon Roll Combo",2,20.01,4.99,6.01,31.01,53,52.0,delivered,,3.0
1165,1570,94,20,2024-01-18 11:34:25,"Pepperoni Pizza Large, Butter Chicken, General Tso's Chicken, Classic Cheeseburger",4,82.74,4.99,15.32,103.05,29,32.0,delivered,,4.0
1166,943,25,13,2024-01-18 11:53:16,Fish Tacos,1,12.12,4.99,0.74,17.85,27,33.0,delivered,,4.0
1167,1348,22,38,2024-01-18 12:05:14,"Classic Cheeseburger, Pho Bo, Caesar Salad",3,21.86,4.99,0.61,27.46,18,19.0,delivered,,3.0
1168,1241,58,15,2024-01-18 12:08:51,Pho Bo,1,11.04,4.99,1.27,17.3,15,16.0,delivered,,3.0
1169,5896,12,9,2024-01-18 12:16:00,"Pad Thai, Dragon Roll",2,32.65,4.99,9.67,47.31,34,43.0,delivered,,4.0
1170,7736,72,14,2024-01-18 12:22:37,"Margherita Pizza, Fish Tacos, General Tso's Chicken",3,38.77,4.99,7.61,51.37,39,33.0,delivered,,3.0
1171,7337,46,2,2024-01-18 12:44:15,Pad Thai,1,8.52,4.99,2.37,15.88,28,23.0,delivered,,3.0
1172,5441,65,5,2024-01-18 12:48:17,Salmon Roll Combo,1,15.03,4.99,2.5,22.52,41,36.0,delivered,,5.0
1173,1675,28,19,2024-01-18 12:54:17,Pad Thai,1,15.15,4.99,3.88,24.02,21,24.0,delivered,,3.0
1174,1764,106,21,2024-01-18 13:08:30,"Lamb Vindaloo, Butter Chicken, Salmon Roll Combo, Caesar Salad",4,48.82,4.99,10.63,64.44,29,31.0,delivered,,4.0
1175,2322,106,33,2024-01-18 13:08:51,Chicken Tenders Basket,1,8.2,4.99,1.23,14.42,28,24.0,delivered,,5.0
1176,5382,52,39,2024-01-18 13:18:54,Pad Thai,1,10.84,4.99,1.72,17.55,37,35.0,delivered,,3.0
1177,5853,110,14,2024-01-18 13:36:06,"Fish Tacos, Lamb Vindaloo, Salmon Roll Combo, Chicken Tenders Basket",4,26.99,4.99,4.66,36.64,27,28.0,delivered,,5.0
1178,3023,44,42,2024-01-18 13:36:22,Caesar Salad,1,11.88,4.99,4.34,21.21,35,39.0,delivered,,2.0
1179,4557,49,8,2024-01-18 13:39:10,"Lamb Vindaloo, BBQ Pulled Pork Sandwich, Brisket Plate, Classic Cheeseburger",4,39.25,4.99,2.9,47.14,50,49.0,delivered,,4.0
1180,2452,98,32,2024-01-18 14:06:38,"Pho Bo, General Tso's Chicken, Brisket Plate, Classic Cheeseburger",4,30.1,4.99,5.43,40.52,29,29.0,delivered,,4.0
1181,1251,30,9,2024-01-18 14:07:35,"Fish Tacos, Chicken Burrito Bowl",2,18.39,4.99,3.03,26.41,50,46.0,delivered,,5.0
1182,7526,32,32,2024-01-18 14:30:17,"General Tso's Chicken, Caesar Salad, Chicken Tenders Basket, Butter Chicken",4,57.69,4.99,15.38,78.06,34,35.0,delivered,,5.0
1183,6878,111,6,2024-01-18 14:47:04,"Butter Chicken, Chicken Tenders Basket, Green Curry",3,28.54,4.99,4.35,37.88,36,36.0,delivered,,4.0
1184,5775,24,5,2024-01-18 15:34:43,"Pad Thai, Pho Bo, Fish Tacos, Acai Bowl",4,28.64,4.99,5.32,38.95,17,18.0,delivered,,3.0
1185,3465,117,21,2024-01-18 15:40:39,"Lamb Vindaloo, Fish Tacos, Green Curry, General Tso's Chicken",4,35.95,4.99,0.0,40.94,38,36.0,delivered,,3.0
1186,3900,42,11,2024-01-18 16:21:34,"Pho Bo, Acai Bowl, Dragon Roll",3,39.13,4.99,12.5,56.62,22,19.0,delivered,,4.0
1187,2178,117,12,2024-01-18 17:03:21,"Butter Chicken, Green Curry",2,18.61,4.99,2.38,25.98,15,15.0,delivered,,4.0
1188,3125,10,34,2024-01-18 17:08:16,"Pad Thai, Caesar Salad, Fish Tacos, Lamb Vindaloo",4,60.02,4.99,5.81,70.82,30,38.0,delivered,,4.0
1189,3960,112,23,2024-01-18 17:46:39,Green Curry,1,8.0,4.99,3.25,16.24,44,,cancelled,No drivers available,
1190,2127,74,30,2024-01-18 17:54:17,"General Tso's Chicken, Pepperoni Pizza Large, Lamb Vindaloo, Chicken Tenders Basket",4,58.32,4.99,14.72,78.03,21,24.0,delivered,,4.0
1191,7098,35,16,2024-01-18 18:03:31,"Acai Bowl, Pepperoni Pizza Large, Kung Pao Chicken, General Tso's Chicken",4,33.1,4.99,2.78,40.87,38,38.0,delivered,,4.0
1192,6567,25,16,2024-01-18 18:17:24,"Kung Pao Chicken, Caesar Salad, Chicken Tenders Basket, Salmon Roll Combo",4,49.86,4.99,12.44,67.29,46,,cancelled,Customer unreachable at delivery,
1193,7101,112,32,2024-01-18 18:17:30,"Margherita Pizza, General Tso's Chicken, Salmon Roll Combo, Brisket Plate",4,34.74,4.99,5.79,45.52,28,27.0,delivered,,4.0
1194,2602,40,22,2024-01-18 18:19:37,"BBQ Pulled Pork Sandwich, Lamb Vindaloo, Kung Pao Chicken",3,30.41,4.99,2.7,38.1,33,26.0,delivered,,4.0
1195,2755,109,19,2024-01-18 18:22:48,"Margherita Pizza, Pepperoni Pizza Large, Pho Bo, Dragon Roll",4,33.33,4.99,5.48,43.8,33,29.0,delivered,,4.0
1196,5333,89,3,2024-01-18 18:22:50,"BBQ Pulled Pork Sandwich, Pad Thai, Butter Chicken",3,57.3,4.99,3.65,65.94,37,36.0,delivered,,4.0
1197,3213,4,17,2024-01-18 18:39:18,"Chicken Burrito Bowl, Salmon Roll Combo, Caesar Salad, Pepperoni Pizza Large",4,26.87,4.99,5.68,37.54,22,26.0,delivered,,4.0
1198,1687,42,27,2024-01-18 18:51:19,"Butter Chicken, Margherita Pizza, Caesar Salad",3,29.19,4.99,5.74,39.92,26,21.0,delivered,,5.0
1199,6170,70,3,2024-01-18 18:55:46,"Pepperoni Pizza Large, Brisket Plate, Chicken Tenders Basket, Classic Cheeseburger",4,58.5,4.99,15.15,78.64,45,53.0,delivered,,3.0
1200,2235,43,35,2024-01-18 19:16:13,"10-Piece Wings, General Tso's Chicken, Butter Chicken, Chicken Tenders Basket",4,30.37,4.99,4.29,39.65,29,33.0,delivered,,3.0
1201,2559,46,28,2024-01-18 19:17:36,"Butter Chicken, Dragon Roll, Chicken Tenders Basket, BBQ Pulled Pork Sandwich",4,46.05,4.99,3.75,54.79,24,23.0,delivered,,3.0
1202,4777,118,17,2024-01-18 19:19:37,Butter Chicken,1,8.0,4.99,2.01,15.0,55,76.0,delivered,,5.0
1203,4633,76,28,2024-01-18 19:20:27,"10-Piece Wings, Pad Thai, Lamb Vindaloo",3,33.1,4.99,4.92,43.01,25,28.0,delivered,,3.0
1204,7565,118,1,2024-01-18 19:21:25,"Green Curry, Classic Cheeseburger",2,15.36,4.99,5.18,25.53,34,40.0,delivered,,4.0
1205,7190,107,44,2024-01-18 19:31:32,"Brisket Plate, Pepperoni Pizza Large, Lamb Vindaloo",3,23.83,4.99,6.4,35.22,44,53.0,delivered,,4.0
1206,5719,118,3,2024-01-18 19:36:06,"Green Curry, Chicken Tenders Basket, Lamb Vindaloo, General Tso's Chicken",4,32.17,4.99,6.17,43.33,22,24.0,delivered,,3.0
1207,7013,28,32,2024-01-18 19:36:36,"Kung Pao Chicken, 10-Piece Wings, Green Curry, General Tso's Chicken",4,29.91,4.99,2.53,37.43,30,36.0,delivered,,4.0
1208,2306,17,9,2024-01-18 19:41:37,"Acai Bowl, BBQ Pulled Pork Sandwich, Margherita Pizza, Chicken Tenders Basket",4,27.53,4.99,1.01,33.53,41,51.0,delivered,,4.0
1209,5377,46,12,2024-01-18 19:54:28,Caesar Salad,1,8.78,4.99,1.42,15.19,21,23.0,delivered,,4.0
1210,5715,2,10,2024-01-18 20:06:48,"Pepperoni Pizza Large, Pho Bo, Butter Chicken, BBQ Pulled Pork Sandwich",4,57.76,4.99,10.25,73.0,29,36.0,delivered,,4.0
1211,7793,51,22,2024-01-18 20:19:16,"Fish Tacos, Chicken Burrito Bowl",2,26.45,4.99,3.02,34.46,51,54.0,delivered,,5.0
1212,5186,61,38,2024-01-18 20:22:52,"Pad Thai, Acai Bowl",2,24.65,4.99,1.97,31.61,60,50.0,delivered,,3.0
1213,1611,30,26,2024-01-18 20:30:27,Lamb Vindaloo,1,12.46,4.99,1.32,18.77,42,44.0,delivered,,4.0
1214,2583,44,28,2024-01-18 20:31:44,"Lamb Vindaloo, Pad Thai, Kung Pao Chicken, Salmon Roll Combo",4,34.17,4.99,4.98,44.14,39,49.0,delivered,,5.0
1215,4891,15,38,2024-01-18 20:32:24,"Fish Tacos, Margherita Pizza, Lamb Vindaloo",3,35.85,4.99,7.19,48.03,37,,cancelled,Customer changed mind,
1216,7629,69,3,2024-01-18 21:00:21,"Green Curry, Kung Pao Chicken",2,43.09,4.99,9.39,57.47,29,32.0,delivered,,5.0
1217,4451,63,36,2024-01-18 21:03:01,Pad Thai,1,13.35,4.99,1.33,19.67,40,41.0,delivered,,5.0
1218,1300,115,9,2024-01-18 21:09:15,"Pad Thai, Lamb Vindaloo, General Tso's Chicken, BBQ Pulled Pork Sandwich",4,33.03,4.99,4.26,42.28,26,26.0,delivered,,3.0
1219,4475,17,10,2024-01-18 21:22:48,"Butter Chicken, Dragon Roll",2,14.56,4.99,2.04,21.59,26,23.0,delivered,,3.0
1220,4154,72,28,2024-01-18 21:25:28,"Lamb Vindaloo, Chicken Burrito Bowl, Brisket Plate, Caesar Salad",4,58.67,4.99,9.11,72.77,46,44.0,delivered,,3.0
1221,2890,2,44,2024-01-18 21:33:18,"BBQ Pulled Pork Sandwich, Margherita Pizza, Caesar Salad",3,39.15,4.99,2.22,46.36,39,50.0,delivered,,4.0
1222,2837,86,20,2024-01-18 21:34:49,Acai Bowl,1,11.47,4.99,1.52,17.98,26,23.0,delivered,,3.0
1223,143,81,7,2024-01-18 22:24:44,"Salmon Roll Combo, Green Curry, Kung Pao Chicken",3,28.98,4.99,0.0,33.97,25,20.0,delivered,,3.0
1224,167,39,24,2024-01-18 22:43:22,"BBQ Pulled Pork Sandwich, Pad Thai, Green Curry",3,24.17,4.99,2.08,31.24,31,31.0,delivered,,2.0
1225,2738,30,8,2024-01-18 22:49:50,"Butter Chicken, General Tso's Chicken, Chicken Tenders Basket",3,37.06,4.99,5.37,47.42,29,27.0,delivered,,3.0
1226,3311,115,20,2024-01-19 11:32:22,"Dragon Roll, Kung Pao Chicken, BBQ Pulled Pork Sandwich",3,15.56,4.99,1.06,21.61,37,47.0,delivered,,4.0
1227,5540,49,11,2024-01-19 11:37:16,Dragon Roll,1,18.33,4.99,3.15,26.47,27,25.0,delivered,,3.0
1228,4094,26,6,2024-01-19 11:45:34,"Margherita Pizza, Lamb Vindaloo",2,28.14,4.99,6.59,39.72,26,25.0,delivered,,4.0
1229,2366,89,13,2024-01-19 11:46:51,Fish Tacos,1,17.4,4.99,3.82,26.21,36,42.0,delivered,,4.0
1230,156,45,28,2024-01-19 11:56:37,General Tso's Chicken,1,13.18,4.99,2.93,21.1,32,33.0,delivered,,3.0
1231,1601,105,36,2024-01-19 11:57:28,"Pad Thai, Margherita Pizza, Lamb Vindaloo, General Tso's Chicken",4,30.51,4.99,3.01,38.51,29,37.0,delivered,,4.0
1232,3282,70,18,2024-01-19 12:00:30,10-Piece Wings,1,15.34,4.99,1.08,21.41,34,32.0,delivered,,3.0
1233,7594,29,28,2024-01-19 12:00:41,"Green Curry, Classic Cheeseburger, Caesar Salad, Pho Bo",4,26.21,4.99,7.4,38.6,43,53.0,delivered,,4.0
1234,6349,74,15,2024-01-19 12:14:42,Margherita Pizza,1,16.62,4.99,1.75,23.36,22,29.0,delivered,,5.0
1235,2609,82,34,2024-01-19 12:31:57,"Lamb Vindaloo, Kung Pao Chicken, Pad Thai, Fish Tacos",4,56.97,4.99,10.13,72.09,35,38.0,delivered,,4.0
1236,4837,7,4,2024-01-19 12:40:11,"Caesar Salad, Pho Bo, General Tso's Chicken",3,23.72,4.99,7.12,35.83,29,25.0,delivered,,3.0
1237,3730,63,26,2024-01-19 12:50:10,Margherita Pizza,1,18.64,4.99,3.74,27.37,30,23.0,delivered,,4.0
1238,1533,57,4,2024-01-19 12:55:30,Chicken Tenders Basket,1,19.67,4.99,2.23,26.89,61,62.0,delivered,,4.0
1239,2726,1,23,2024-01-19 12:57:10,"Margherita Pizza, General Tso's Chicken, Chicken Tenders Basket, Salmon Roll Combo",4,35.07,4.99,5.87,45.93,22,32.0,delivered,,5.0
1240,6052,112,7,2024-01-19 13:23:58,Caesar Salad,1,8.0,4.99,1.5,14.49,36,36.0,delivered,,3.0
1241,3943,42,35,2024-01-19 13:44:25,"BBQ Pulled Pork Sandwich, Acai Bowl, Kung Pao Chicken, Pepperoni Pizza Large",4,44.17,4.99,1.59,50.75,40,54.0,delivered,,3.0
1242,2928,23,23,2024-01-19 13:46:05,"General Tso's Chicken, 10-Piece Wings",2,27.03,4.99,5.0,37.02,42,,cancelled,Item unavailable,
1243,7692,46,31,2024-01-19 14:11:10,"Dragon Roll, Salmon Roll Combo, Margherita Pizza",3,24.21,4.99,3.21,32.41,28,25.0,delivered,,3.0
1244,5491,22,42,2024-01-19 14:33:21,"Dragon Roll, Caesar Salad",2,22.2,4.99,5.51,32.7,15,19.0,delivered,,2.0
1245,6183,100,21,2024-01-19 14:44:19,"Caesar Salad, Kung Pao Chicken, Pho Bo, Butter Chicken",4,37.0,4.99,15.45,57.44,17,21.0,delivered,,4.0
1246,5349,1,2,2024-01-19 15:27:48,"Caesar Salad, Butter Chicken, Pepperoni Pizza Large",3,29.29,4.99,7.5,41.78,35,29.0,delivered,,4.0
1247,5646,84,43,2024-01-19 16:03:34,General Tso's Chicken,1,15.1,4.99,2.16,22.25,29,27.0,delivered,,4.0
1248,2865,98,45,2024-01-19 16:07:07,Caesar Salad,1,8.19,4.99,0.38,13.56,32,35.0,delivered,,4.0
1249,7516,117,36,2024-01-19 16:10:42,10-Piece Wings,1,8.0,4.99,2.04,15.03,28,31.0,delivered,,4.0
1250,5009,27,34,2024-01-19 16:30:20,"Chicken Burrito Bowl, 10-Piece Wings, Lamb Vindaloo",3,22.58,4.99,4.7,32.27,42,48.0,delivered,,4.0
1251,7070,112,10,2024-01-19 17:12:06,"Classic Cheeseburger, Caesar Salad",2,14.66,4.99,1.93,21.58,30,22.0,delivered,,4.0
1252,2283,11,42,2024-01-19 17:33:40,"Kung Pao Chicken, Brisket Plate",2,27.19,4.99,3.99,36.17,47,40.0,delivered,,4.0
1253,3902,5,11,2024-01-19 17:48:10,Green Curry,1,14.82,4.99,2.27,22.08,67,56.0,delivered,,4.0
1254,3790,55,32,2024-01-19 18:08:10,"Dragon Roll, Margherita Pizza, Pho Bo, Pad Thai",4,43.94,4.99,0.67,49.6,33,42.0,delivered,,3.0
1255,7693,70,15,2024-01-19 18:11:37,"Classic Cheeseburger, Pepperoni Pizza Large, Lamb Vindaloo, Brisket Plate",4,54.42,4.99,8.27,67.68,41,47.0,delivered,,4.0
1256,693,21,35,2024-01-19 18:15:54,"Butter Chicken, Pad Thai, 10-Piece Wings",3,32.28,4.99,5.26,42.53,40,45.0,delivered,,3.0
1257,3469,105,3,2024-01-19 18:34:59,Acai Bowl,1,8.0,4.99,1.75,14.74,37,42.0,delivered,,5.0
1258,2309,13,33,2024-01-19 18:36:02,Chicken Tenders Basket,1,13.42,4.99,1.84,20.25,33,41.0,delivered,,4.0
1259,4559,17,2,2024-01-19 18:37:26,Fish Tacos,1,10.12,4.99,1.53,16.64,29,28.0,delivered,,4.0
1260,3676,14,14,2024-01-19 18:41:26,"Fish Tacos, Caesar Salad, Salmon Roll Combo, Lamb Vindaloo",4,53.62,4.99,7.95,66.56,41,46.0,delivered,,4.0
1261,6556,45,22,2024-01-19 18:41:41,"Dragon Roll, Margherita Pizza, BBQ Pulled Pork Sandwich, Butter Chicken",4,38.52,4.99,5.79,49.3,48,59.0,delivered,,3.0
1262,1778,25,12,2024-01-19 18:49:48,"Kung Pao Chicken, Pad Thai",2,18.06,4.99,3.13,26.18,30,25.0,delivered,,4.0
1263,6512,100,42,2024-01-19 18:56:43,10-Piece Wings,1,16.9,4.99,1.39,23.28,39,40.0,delivered,,4.0
1264,4891,18,39,2024-01-19 18:58:33,"Pepperoni Pizza Large, Lamb Vindaloo",2,30.24,4.99,2.39,37.62,36,34.0,delivered,,4.0
1265,3635,55,6,2024-01-19 19:02:20,"Dragon Roll, Fish Tacos",2,21.57,4.99,2.31,28.87,50,57.0,delivered,,4.0
1266,517,88,31,2024-01-19 19:04:39,Margherita Pizza,1,13.66,4.99,2.95,21.6,22,24.0,delivered,,5.0
1267,4972,66,4,2024-01-19 19:09:24,"Salmon Roll Combo, Pepperoni Pizza Large",2,29.83,4.99,7.08,41.9,16,16.0,delivered,,4.0
1268,3075,21,37,2024-01-19 19:13:02,"Kung Pao Chicken, Butter Chicken, Chicken Tenders Basket, Pho Bo",4,54.76,4.99,6.78,66.53,25,26.0,delivered,,5.0
1269,424,29,26,2024-01-19 19:13:25,"Lamb Vindaloo, Pepperoni Pizza Large",2,16.33,4.99,1.37,22.69,31,32.0,delivered,,4.0
1270,6148,113,41,2024-01-19 19:19:55,"Green Curry, BBQ Pulled Pork Sandwich, Acai Bowl",3,27.89,4.99,3.08,35.96,26,28.0,delivered,,2.0
1271,3544,26,32,2024-01-19 19:20:41,"Kung Pao Chicken, Pho Bo, Pad Thai, Caesar Salad",4,37.38,4.99,5.72,48.09,46,52.0,delivered,,3.0
1272,2647,11,20,2024-01-19 19:29:50,"Fish Tacos, Caesar Salad",2,25.45,4.99,4.26,34.7,29,35.0,delivered,,4.0
1273,2108,36,3,2024-01-19 19:30:56,"Green Curry, Pad Thai, General Tso's Chicken, Kung Pao Chicken",4,53.06,4.99,9.72,67.77,43,38.0,delivered,,4.0
1274,418,115,14,2024-01-19 19:47:21,"Acai Bowl, Pho Bo",2,11.4,4.99,1.69,18.08,37,36.0,delivered,,4.0
1275,4455,18,39,2024-01-19 19:57:48,"Acai Bowl, 10-Piece Wings",2,33.55,4.99,3.79,42.33,21,18.0,delivered,,4.0
1276,4948,10,27,2024-01-19 20:01:25,"Pad Thai, Chicken Burrito Bowl",2,27.49,4.99,5.62,38.1,33,,cancelled,Customer changed mind,
1277,1401,30,20,2024-01-19 20:08:59,Brisket Plate,1,13.85,4.99,3.51,22.35,32,33.0,delivered,,5.0
1278,4664,96,31,2024-01-19 20:21:17,"Butter Chicken, Acai Bowl, Brisket Plate, Pho Bo",4,36.01,4.99,8.31,49.31,27,24.0,delivered,,3.0
1279,4655,30,24,2024-01-19 20:21:42,"Dragon Roll, Fish Tacos",2,25.69,4.99,0.0,30.68,21,24.0,delivered,,4.0
1280,4328,58,43,2024-01-19 20:23:59,"Fish Tacos, Pepperoni Pizza Large",2,31.12,4.99,6.45,42.56,22,27.0,delivered,,5.0
1281,5092,44,7,2024-01-19 20:43:51,Margherita Pizza,1,11.91,4.99,1.78,18.68,43,42.0,delivered,,3.0
1282,334,94,28,2024-01-19 20:51:04,"Classic Cheeseburger, Acai Bowl",2,53.59,4.99,3.31,61.89,54,55.0,delivered,,2.0
1283,3872,107,30,2024-01-19 21:35:16,"Salmon Roll Combo, BBQ Pulled Pork Sandwich",2,20.49,4.99,5.29,30.77,20,19.0,delivered,,3.0
1284,3765,107,31,2024-01-19 21:37:08,"BBQ Pulled Pork Sandwich, Acai Bowl, Fish Tacos, Kung Pao Chicken",4,47.55,4.99,6.09,58.63,23,20.0,delivered,,5.0
1285,4801,48,17,2024-01-19 21:45:10,"Kung Pao Chicken, Pepperoni Pizza Large",2,23.0,4.99,5.68,33.67,34,,cancelled,Customer changed mind,
1286,4015,118,38,2024-01-19 21:47:34,10-Piece Wings,1,9.01,4.99,1.77,15.77,24,22.0,delivered,,4.0
1287,4665,115,1,2024-01-19 21:53:42,"Fish Tacos, Classic Cheeseburger",2,13.28,4.99,2.06,20.33,47,39.0,delivered,,4.0
1288,4900,11,44,2024-01-20 11:09:41,"Chicken Tenders Basket, Pepperoni Pizza Large",2,31.98,4.99,7.96,44.93,47,38.0,delivered,,4.0
1289,6251,59,37,2024-01-20 11:09:53,Pepperoni Pizza Large,1,17.75,4.99,0.24,22.98,35,29.0,delivered,,4.0
1290,2431,46,1,2024-01-20 11:12:39,Margherita Pizza,1,8.0,4.99,2.15,15.14,36,46.0,delivered,,3.0
1291,1449,24,26,2024-01-20 11:15:21,"Green Curry, Pepperoni Pizza Large, Acai Bowl, Kung Pao Chicken",4,43.25,4.99,7.89,56.13,18,19.0,delivered,,3.0
1292,3668,7,16,2024-01-20 11:31:09,Pad Thai,1,15.83,4.99,4.1,24.92,15,15.0,delivered,,4.0
1293,670,81,34,2024-01-20 11:37:10,Pad Thai,1,17.95,4.99,4.57,27.51,37,39.0,delivered,,4.0
1294,4484,109,2,2024-01-20 11:45:21,"Pad Thai, Classic Cheeseburger, Margherita Pizza",3,25.39,4.99,3.24,33.62,26,24.0,delivered,,3.0
1295,938,33,7,2024-01-20 11:45:49,Margherita Pizza,1,10.1,4.99,2.99,18.08,42,43.0,delivered,,3.0
1296,7256,34,39,2024-01-20 11:51:20,"Caesar Salad, BBQ Pulled Pork Sandwich",2,23.78,4.99,7.2,35.97,28,30.0,delivered,,4.0
1297,7422,24,35,2024-01-20 12:05:21,"Green Curry, Dragon Roll",2,27.83,4.99,2.81,35.63,36,37.0,delivered,,4.0
1298,6350,102,6,2024-01-20 12:12:07,"Green Curry, Classic Cheeseburger",2,33.16,4.99,5.51,43.66,37,22.0,delivered,,4.0
1299,4493,90,1,2024-01-20 12:13:14,"General Tso's Chicken, 10-Piece Wings, Chicken Tenders Basket",3,14.91,4.99,4.07,23.97,38,31.0,delivered,,3.0
1300,1908,91,21,2024-01-20 12:31:21,"Pepperoni Pizza Large, Lamb Vindaloo, Green Curry",3,70.69,4.99,9.56,85.24,36,39.0,delivered,,3.0
1301,4809,76,42,2024-01-20 12:32:25,"BBQ Pulled Pork Sandwich, General Tso's Chicken, Chicken Tenders Basket",3,28.87,4.99,3.57,37.43,22,25.0,delivered,,3.0
1302,3626,67,6,2024-01-20 12:42:00,Pad Thai,1,14.76,4.99,4.86,24.61,31,,cancelled,Customer unreachable at delivery,
1303,4344,67,12,2024-01-20 12:49:13,"Lamb Vindaloo, Classic Cheeseburger, Chicken Burrito Bowl, Butter Chicken",4,73.29,4.99,6.86,85.14,32,34.0,delivered,,4.0
1304,6069,114,30,2024-01-20 12:50:03,"Green Curry, BBQ Pulled Pork Sandwich, Pad Thai",3,34.03,4.99,5.19,44.21,19,21.0,delivered,,4.0
1305,1069,31,24,2024-01-20 12:53:11,"Green Curry, Chicken Burrito Bowl, Brisket Plate, Pepperoni Pizza Large",4,35.74,4.99,9.22,49.95,25,29.0,delivered,,4.0
1306,1301,81,8,2024-01-20 12:55:13,"Chicken Tenders Basket, 10-Piece Wings, Fish Tacos, Salmon Roll Combo",4,60.94,4.99,7.39,73.32,40,42.0,delivered,,4.0
1307,3488,109,5,2024-01-20 12:56:24,"Green Curry, Margherita Pizza",2,17.54,4.99,4.45,26.98,43,43.0,delivered,,4.0
1308,1435,68,11,2024-01-20 12:57:34,"Pho Bo, Pepperoni Pizza Large, Salmon Roll Combo, Acai Bowl",4,47.0,4.99,8.26,60.25,44,49.0,delivered,,3.0
1309,6526,117,11,2024-01-20 13:01:24,"Pho Bo, 10-Piece Wings",2,13.74,4.99,1.24,19.97,41,39.0,delivered,,4.0
1310,6059,101,34,2024-01-20 13:06:04,"Brisket Plate, Kung Pao Chicken",2,18.72,4.99,1.73,25.44,32,30.0,delivered,,4.0
1311,5916,98,24,2024-01-20 13:10:41,Butter Chicken,1,9.79,4.99,0.38,15.16,44,45.0,delivered,,4.0
1312,3492,42,37,2024-01-20 13:13:37,"Lamb Vindaloo, Pho Bo, Pepperoni Pizza Large, Margherita Pizza",4,43.59,4.99,4.73,53.31,39,32.0,delivered,,4.0
1313,2544,85,26,2024-01-20 13:27:07,"Caesar Salad, Fish Tacos, Chicken Tenders Basket",3,51.9,4.99,4.08,60.97,23,22.0,delivered,,4.0
1314,385,54,14,2024-01-20 13:28:13,"Green Curry, Chicken Burrito Bowl, BBQ Pulled Pork Sandwich",3,38.52,4.99,2.61,46.12,25,,cancelled,Excessive wait time,
1315,3960,88,26,2024-01-20 13:37:11,Brisket Plate,1,16.97,4.99,3.24,25.2,25,29.0,delivered,,4.0
1316,7206,13,27,2024-01-20 13:49:34,Chicken Tenders Basket,1,14.97,4.99,3.19,23.15,34,34.0,delivered,,4.0
1317,7919,87,15,2024-01-20 13:59:06,"Pad Thai, Chicken Tenders Basket",2,28.22,4.99,5.89,39.1,23,29.0,delivered,,4.0
1318,21,80,23,2024-01-20 14:03:36,"Salmon Roll Combo, 10-Piece Wings, Chicken Tenders Basket",3,37.7,4.99,4.5,47.19,51,48.0,delivered,,4.0
1319,5439,111,17,2024-01-20 14:26:52,"Margherita Pizza, Acai Bowl, Caesar Salad",3,19.17,4.99,5.86,30.02,43,51.0,delivered,,5.0
1320,3654,28,2,2024-01-20 14:29:14,"Green Curry, BBQ Pulled Pork Sandwich",2,21.17,4.99,1.93,28.09,33,31.0,delivered,,3.0
1321,2600,116,8,2024-01-20 14:46:36,"Dragon Roll, Chicken Tenders Basket",2,12.53,4.99,1.41,18.93,30,32.0,delivered,,4.0
1322,5502,57,10,2024-01-20 15:13:37,Fish Tacos,1,14.05,4.99,3.09,22.13,35,34.0,delivered,,5.0
1323,3564,70,4,2024-01-20 15:38:11,Dragon Roll,1,9.75,4.99,0.35,15.09,41,43.0,delivered,,4.0
1324,2066,90,29,2024-01-20 15:46:59,"Kung Pao Chicken, Fish Tacos, Pad Thai, Lamb Vindaloo",4,25.89,4.99,2.48,33.36,15,19.0,delivered,,4.0
1325,7514,43,25,2024-01-20 15:52:36,"Chicken Tenders Basket, Fish Tacos, Pad Thai",3,29.16,4.99,7.51,41.66,38,34.0,delivered,,3.0
1326,2234,58,16,2024-01-20 16:06:28,"Chicken Tenders Basket, Pepperoni Pizza Large, Green Curry",3,52.89,4.99,6.84,64.72,32,,cancelled,No drivers available,
1327,1692,67,31,2024-01-20 16:18:39,"Caesar Salad, Pho Bo, Chicken Tenders Basket, General Tso's Chicken",4,80.6,4.99,17.17,102.76,55,60.0,delivered,,3.0
1328,7563,84,27,2024-01-20 16:20:38,Fish Tacos,1,10.92,4.99,1.64,17.55,30,33.0,delivered,,3.0
1329,1561,12,20,2024-01-20 17:25:20,"General Tso's Chicken, Fish Tacos, Chicken Tenders Basket, Chicken Burrito Bowl",4,47.67,4.99,5.76,58.42,32,,cancelled,Restaurant closed unexpectedly,
1330,505,33,2,2024-01-20 17:27:32,"Dragon Roll, General Tso's Chicken, Chicken Tenders Basket",3,35.18,4.99,3.09,43.26,40,36.0,delivered,,3.0
1331,973,11,8,2024-01-20 17:33:18,General Tso's Chicken,1,9.06,4.99,2.3,16.35,22,18.0,delivered,,4.0
1332,3267,47,7,2024-01-20 17:47:33,"Salmon Roll Combo, Chicken Tenders Basket, Margherita Pizza",3,31.56,4.99,2.81,39.36,38,34.0,delivered,,4.0
1333,3672,53,36,2024-01-20 17:49:30,"Caesar Salad, Brisket Plate, Dragon Roll, General Tso's Chicken",4,25.71,4.99,4.71,35.41,42,45.0,delivered,,4.0
1334,7095,85,3,2024-01-20 17:58:49,"Caesar Salad, Margherita Pizza, Acai Bowl",3,28.99,4.99,5.67,39.65,24,26.0,delivered,,4.0
